Domain name,Domain type,Agency,Organization name,City,State,Security contact email
pahrumpnv.gov,City,Non-Federal Agency,Town of Pahrump,Pahrump,NV,badams@co.nye.nv.us
painesvillemunicipalcourt-ohio.gov,City,Non-Federal Agency,Painesville Municpal Court,Painesville,OH,nicholas.falcone@lakecountyohio.gov
palatineil.gov,City,Non-Federal Agency,Village of Palatine,Palatine,IL,hreq@palatine.il.us
palatinetownship-il.gov,City,Non-Federal Agency,Palatine Township,Palatine,IL,tfis@palatinetownship-il.gov
palatka-fl.gov,City,Non-Federal Agency,City of Palatka,Palatka,FL,helpdesk@inspired-tech.net
palmbayfl.gov,City,Non-Federal Agency,City of Palm Bay,Palm Bay,FL,NetworkOperations@palmbayflroida.org
palmcoast.gov,City,Non-Federal Agency,City of Palm Coast,Palm Coast,FL,itapps@palmcoastgov.comt
palmdesert.gov,City,Non-Federal Agency,City of Palm Desert,Palm Desert,CA,rsantos@cityofpalmdesert.org
palmettobay-fl.gov,City,Non-Federal Agency,Village of Palmetto Bay,Palmetto Bay,FL,it@palmettobay-fl.gov
palmsprings-ca.gov,City,Non-Federal Agency,City of Palm Springs,Palm Springs,CA,(blank)
palmspringsca.gov,City,Non-Federal Agency,City of Palm Springs,Palm Springs,CA,(blank)
palmyramo.gov,City,Non-Federal Agency,City of Palmyra,Palmyra,MO,CyberSec@PalmyraMO.gov
paloalto.gov,City,Non-Federal Agency,City of Palo Alto,Palo Alto,CA,darren.numoto@cityofpaloalto.org
paloshills-il.gov,City,Non-Federal Agency,City of Palos Hills,Palos Hills,IL,(blank)
palousewa.gov,City,Non-Federal Agency,City of Palouse,Palouse,WA,jsavoy@fsr.com
pamplicosc.gov,City,Non-Federal Agency,Town of Pamplico,PAMPLICO,SC,alertsecurity@townofpamplico.org
panamacity.gov,City,Non-Federal Agency,City of Panama City,Panama City,FL,support@pcgov.org
panamacitypolice.gov,City,Non-Federal Agency,Panama City Police Department,Panama City,FL,cwragg@panamacitypolice.gov
panoramavillagetx.gov,City,Non-Federal Agency,City of Panorama Village,Panorama Village,TX,(blank)
parachute.gov,City,Non-Federal Agency,Town of Parachute,Parachute,CO,info@parachutecolorado.com
paradisetownshipmi.gov,City,Non-Federal Agency,Paradise Township,kingsley,MI,clerk@paradisetwp.org
paradisevalleyaz.gov,City,Non-Federal Agency,Town of Paradise Valley,Paradise Valley,AZ,jbailey@paradisevalleyaz.gov
paramusborough.gov,City,Non-Federal Agency,Borough of Paramus,Paramus,NJ,ITsupport@paramusborough.org
paramuses.gov,City,Non-Federal Agency,Paramus Emergency Services,Paramus,NJ,ITsupport@paramusborough.org
paramuspolice.gov,City,Non-Federal Agency,Paramus Police Departmnet,Paramus,NJ,ITsupport@paramusborough.org
paristexas.gov,City,Non-Federal Agency,City of Paris,Paris,TX,Notifications@paristexas.gov
paristn.gov,City,Non-Federal Agency,City of Paris,Paris,TN,(blank)
parkcityks.gov,City,Non-Federal Agency,City of Park City,Park City,KS,(blank)
parkerco.gov,City,Non-Federal Agency,Town of Parker,Parker,CO,sa@parkeronline.org
parkersburgwv.gov,City,Non-Federal Agency,City of Parkersburg,Parkersburg,WV,helpdesk@parkersburgwv.gov
parkforest-il.gov,City,Non-Federal Agency,Village of Park Forest,Park Forest,IL,mgiesing@vopf.com
parkvillemo.gov,City,Non-Federal Agency,City of Parkville,Parkville,MO,mmcchesney@parkvillemo.gov
parmaheightsoh.gov,City,Non-Federal Agency,City of Parma Heights,Parma Heights,OH,abuse@parmaheightsoh.gov
parsonspdks.gov,City,Non-Federal Agency,Parsons Police Department,Parsons,KS,(blank)
pasadena.gov,City,Non-Federal Agency,City of Pasadena,Pasadena,CA,security@cityofpasadena.net
pasadenatx.gov,City,Non-Federal Agency,"City of Pasadena, Texas",Pasadena,TX,(blank)
pasco-wa.gov,City,Non-Federal Agency,City of Pasco,Pasco,WA,cruzt@pasco-wa.gov
patagonia-az.gov,City,Non-Federal Agency,Town of Patagonia,Patagonia,AZ,(blank)
patersonnj.gov,City,Non-Federal Agency,City of Paterson,Paterson,NJ,(blank)
patersonnjhealth.gov,City,Non-Federal Agency,CITY OF PATERSON,PATERSON,NJ,techsupport@patersonnj.gov
patersonpdnj.gov,City,Non-Federal Agency,Paterson Police Department,Paterson,NJ,support@patersonpd.com
pattersonca.gov,City,Non-Federal Agency,City of Patterson,Patterson,CA,kford@ci.patterson.ca.us
paviliontwpmi.gov,City,Non-Federal Agency,Pavilion Township,Scotts,MI,pavtwp@aol.com
pawpawtownshipmi.gov,City,Non-Federal Agency,Paw Paw Township,Paw Paw,MI,pptwpsec@gmail.com
pawtucketri.gov,City,Non-Federal Agency,City of Pawtucket,Pawtucket,RI,hcristino@pawtucketri.com
paysonaz.gov,City,Non-Federal Agency,Town of Payson,Payson,AZ,scottshipley@hotmail.com
pbgfl.gov,City,Non-Federal Agency,City of Palm Beach Gardens,Palm Beach Gardens,FL,fsanchez@pbgfl.com
pcbfl.gov,City,Non-Federal Agency,City of Panama City Beach,Panama City Beach,FL,travis.gordon@pcbfl.gov
pdmonroewi.gov,City,Non-Federal Agency,Monroe Police Department,Monroe,WI,rjacobson@cityofmonroe.org
pdtppfl.gov,City,Non-Federal Agency,Town of Pembroke Park,Pembroke Park,FL,mpakula@tppfl.gov
peabody-ma.gov,City,Non-Federal Agency,City of Peabody,Peabody,MA,frank.nguyen@peabody-ma.gov
peabodyma.gov,City,Non-Federal Agency,City of Peabody,Peabody,MA,frank.nguyen@peabody-ma.gov
peachtreecityga.gov,City,Non-Federal Agency,City of Peachtree City,Peachtree City,GA,(blank)
peachtreecornersga.gov,City,Non-Federal Agency,City of Peachtree Corners,Peachtree Corners,GA,Security@peachtreecornersga.gov
pearlandtx.gov,City,Non-Federal Agency,City of Pearland,Pearland,TX,italerts@pearlandtx.gov
pecostx.gov,City,Non-Federal Agency,Town of Pecos City,Pecos,TX,jgomez@pecostx.gov
pekinil.gov,City,Non-Federal Agency,City of Pekin,Pekin,IL,(blank)
pelhamalabama.gov,City,Non-Federal Agency,City of Pelham,Pelham,AL,mgriffin@pelhamalabama.gov
pelhamalrecreation.gov,City,Non-Federal Agency,Pelham Parks & Recreation,Pelham,AL,mgriffin@pelhamalabama.gov
pelhamlibraryal.gov,City,Non-Federal Agency,Pelham Publc Library,Pelham,AL,mgriffin@pelhamalabama.gov
pelhamma.gov,City,Non-Federal Agency,Town of Pelham,Pelham,MA,Townofpelham@comcast.net
pelicanbaytx.gov,City,Non-Federal Agency,City of Pelican Bay,Azle,TX,webmaster@cityofpelicanbay.com
pelicanottertailmn.gov,City,Non-Federal Agency,Pelican Township,Pelican Rapids,MN,support@townweb.com
pembinewi.gov,City,Non-Federal Agency,Town of Pembine,Pembine,WI,townofpembine@gmail.com
pembroke-ma.gov,City,Non-Federal Agency,Town of Pembroke,Pembroke,MA,wchenard@townofpembrokemass.org
pembrokenc.gov,City,Non-Federal Agency,"Town of Pembroke, NC",Pembroke,NC,tyler@pembrokenc.gov
penbrookpa.gov,City,Non-Federal Agency,Borough of Penbrook,Penbrook,PA,help@miscomputers.com
pendletonor.gov,City,Non-Federal Agency,City of Pendleton,Pendleton,OR,(blank)
pennfieldmi.gov,City,Non-Federal Agency,Pennfield Charter Township,Battle Creek,MI,chief@pennfieldmi.gov
pennhillspa.gov,City,Non-Federal Agency,Municipality of Penn Hills,Pittsburgh,PA,jtoth@pennhills.org
pennsauken.gov,City,Non-Federal Agency,Pennsauken Township,Pennsauken,NJ,domaincontact@twp.pennsauken.nj.us
pensacolafl.gov,City,Non-Federal Agency,City of Pensacola,Pensacola,FL,itsecurity@cityofpensacola.com
pentwatertownshipmi.gov,City,Non-Federal Agency,Pentwater Township,Pentwatet,MI,mark@shotwellsolutions.com
penuelaspr.gov,City,Non-Federal Agency,Municipality of penuelas,penuelas,PR,security@penuelaspr.gov
peoriaaz.gov,City,Non-Federal Agency,"City of Peoria, Arizona",Peoria,AZ,netsupport@peoriaaz.gov
peoriail.gov,City,Non-Federal Agency,City of Peoria,Peoria,IL,noc@peoriagov.org
pequotlakes-mn.gov,City,Non-Federal Agency,City of Pequot Lakes,Pequot Lakes,MN,aduus@pequotlakes-mn.gov
perinton.gov,City,Non-Federal Agency,Town of Perinton,Perinton,NY,dnssec@perinton.org
permittingrogersar.gov,City,Non-Federal Agency,City of Rogers,Rogers,AR,(blank)
perry-ga.gov,City,Non-Federal Agency,City of Perry,Perry,GA,tabitha.clark@perry-ga.gov
perry-mo.gov,City,Non-Federal Agency,CITY OF PERRY,Perry,MO,devon@mcclainllc.com
perrysburgoh.gov,City,Non-Federal Agency,City of Perrysburg,Perrysburg,OH,(blank)
perrytownship-in.gov,City,Non-Federal Agency,Perry Township ,Indianapolis,IN,phagenmaier@perrytownship-in.gov
perryvilleky.gov,City,Non-Federal Agency,City of Perryville,Perryvile,KY,cityofperryville@bellsouth.net
perryvillemo.gov,City,Non-Federal Agency,City of Perryville,Perryville,MO,helpdesk@fwslash.com
perry-wi.gov,City,Non-Federal Agency,Town of Perry,Mount Horeb,WI,(blank)
peruil.gov,City,Non-Federal Agency,City of Peru,Peru,IL,it-security@peru.il.us
petal-ms.gov,City,Non-Federal Agency,City of Petal,Petal,MS,mmartin@cityofpetal.com
peterboroughnh.gov,City,Non-Federal Agency,Town of Peterborough,Peterborough,NH,itservices@peterboroughnh.gov
petersburgak.gov,City,Non-Federal Agency,"Petersburg Borough, Alaska",Petersburg,AK,(blank)
petersburgmi.gov,City,Non-Federal Agency,City of Petersburg,Petersburg,MI,terri@cass.net
petersburgtn.gov,City,Non-Federal Agency,Town of Petersburg,Petersburg,TN,townhall@petersburgtn.gov
petersburgva.gov,City,Non-Federal Agency,City of Petersburg,Petersburg,VA,(blank)
pewamo.gov,City,Non-Federal Agency,Village of Pewamo,Pewamo,MI,security@pewamo.gov
pflugervilletx.gov,City,Non-Federal Agency,City of Pflugerville,Pflugerville,TX,pfit@pflugervilletx.gov
pftx.gov,City,Non-Federal Agency,City of pflugerville,City of Pflugerville,TX,(blank)
pharr-tx.gov,City,Non-Federal Agency,City of Pharr,Pharr,TX,securityalerts@pharr-tx.gov
phila.gov,City,Non-Federal Agency,Office of Innovation and Technology,Philadelphia,PA,Itsecurity@phila.gov
phillipston-ma.gov,City,Non-Federal Agency,The Town Of Phillipston,Phillipston,MA,(blank)
philomathoregon.gov,City,Non-Federal Agency,City of Philomath,Philomath,OR,(blank)
phoenixcourt.gov,City,Non-Federal Agency,Phoenix Municipal Court - City of Phoenix,Phoenix,AZ,thomas.carroll@phoenix.gov
phoenix.gov,City,Non-Federal Agency,City Of Phoenix,Phoenix,AZ,itd.web.services@phoenix.gov
phoenixmunicipalcourt.gov,City,Non-Federal Agency,Phoenix Municipal Court - City of Phoenix,Phoenix,AZ,thomas.carroll@phoenix.gov
phoenixoregon.gov,City,Non-Federal Agency,City of Phoenix,Phoenix,OR,(blank)
piedmont-ok.gov,City,Non-Federal Agency,City of Piedmont,Piedmont,OK,derrick@industrysystems.com
piermont-ny.gov,City,Non-Federal Agency,Village of Piermont,Piermont,NY,(blank)
piketonohio.gov,City,Non-Federal Agency,VILLAGE OF PIKETON,Piketon,OH,(blank)
pikevilleky.gov,City,Non-Federal Agency,City of Pikeville,Pikeville,KY,(blank)
pikevillenc.gov,City,Non-Federal Agency,Town of Pikeville,Pikeville,NC,bruce.johnston@redlizardinc.com
pilotknobmo.gov,City,Non-Federal Agency,City of Pilot Knob,Pilot Knob,MO,(blank)
pinebeachnj.gov,City,Non-Federal Agency,Pine Beach Borough,Pine Beach,NJ,hjacobus@pinebeachnj.gov
pinebluffswy.gov,City,Non-Federal Agency,Town of Pine Bluffs,Pine Bluffs,WY,(blank)
pinecrest-fl.gov,City,Non-Federal Agency,Village of Pinecrest,Pinecrest,FL,falvarado@pinecrest-fl.gov
pinegrovetownshipmi.gov,City,Non-Federal Agency,Pine Grove Township,Gobles,MI,kps@shumakergroup.com
pineplains-ny.gov,City,Non-Federal Agency,Town of Pine Plains,Pine Plains,NY,jjeffreys@necscorp.com
pinerivermi.gov,City,Non-Federal Agency,Pine River Township,St Louis,MI,kps@shumakergroup.com
pinetoplakesideaz.gov,City,Non-Federal Agency,Town of Pinetop-Lakeside,Lakeside,AZ,aderosier@pinetoplakesideaz.gov
pinevillenc.gov,City,Non-Federal Agency,Town of Pineville,Pineville,NC,ervin.windham@vc3.com
piquaoh.gov,City,Non-Federal Agency,City of Piqua,PIQUA,OH,mneuman@piquaoh.gov
pittmancentertn.gov,City,Non-Federal Agency,Town of Pittman Center ,Sevierville,TN,backups@pittmancentertn.gov
pittsboronc.gov,City,Non-Federal Agency,Town of Pittsboro,Pittsboro,NC,hmeacham@pittsboronc.gov
pittsburgca.gov,City,Non-Federal Agency,CITY OF PITTSBURG,PITTSBURG,CA,jkaneria@pittsburgca.gov
pittsburghpa.gov,City,Non-Federal Agency,City of Pittsburgh,Pittsburgh,PA,Sylvia.harris@pittsburghpa.gov
pittsburgtx.gov,City,Non-Federal Agency,City of Pittsburg,Pittsburg,TX,Info@pittsburgtexas.com
pittsfield-mi.gov,City,Non-Federal Agency,Pittsfield Charter Township,Ann Arbor,MI,infosys@pittsfield-mi.gov
pittsfieldnh.gov,City,Non-Federal Agency,Town of Pittsfield,Pittsfield,NH,cmarston@pittsfieldnh.gov
pittsvillemd.gov,City,Non-Federal Agency,Town of Pittsville,Pittsville,MD,townofpittsville@verizon.net
pittsvillewi.gov,City,Non-Federal Agency,City of Pittsville,PITTSVILLE,WI,cofpitts@tds.net
plainfieldil.gov,City,Non-Federal Agency,Village of Plainfield,Plainfield,IL,security@goplainfield.com
plainfieldnj.gov,City,Non-Federal Agency,City Of Palinfield,Plainfield,NJ,(blank)
plainfieldpolicenj.gov,City,Non-Federal Agency,Plainfield Police Department,Plainfield,NJ,it@plainfieldpolice.com
plainfieldvt.gov,City,Non-Federal Agency,"Town of Plainfield, VT",Plainfield,VT,bhfancher@gmail.com
plainsgeorgia.gov,City,Non-Federal Agency,City Plains,Plains,GA,adoates731@yahoo.com
plaintownshipstarkoh.gov,City,Non-Federal Agency,Plain Township,Canton,OH,dsweger@ctsupport.net
plainville-ct.gov,City,Non-Federal Agency,City of Plainville,Plainville,CT,rossk@plainville-ct.gov
plainvilleks.gov,City,Non-Federal Agency,City of Plainville,Plainville,KS,(blank)
planchesapeakebeachmd.gov,City,Non-Federal Agency,Town of Chesapeake Beach,Chesapeake beach,MD,websecurity@chesapeakebeachmd.gov
plandomeheights-ny.gov,City,Non-Federal Agency,Village of Plandome Heights,Manhasset,NY,info@plandomeheights-ny.gov
plandomemanorny.gov,City,Non-Federal Agency,Village of Plandome Manor,Manhasset,NY,mayor@plandomemanor.com
plano.gov,City,Non-Federal Agency,City of Plano,Plano,TX,gduran@plano.gov
plattsburg-mo.gov,City,Non-Federal Agency,City of Plattsburg,Plattsburg,MO,support@cmbusiness.com
pleasanthillca.gov,City,Non-Federal Agency,City of Pleasant Hill,Pleasant Hill,CA,lking@pleasanthillca.org
pleasantonca.gov,City,Non-Federal Agency,City of Pleasanton,Pleasanton,CA,itrequest@cityofpleasantonca.gov
pleasantontx.gov,City,Non-Federal Agency,City of Pleasanton,Pleasanton,TX,aaguirre@pleasantontx.gov
pleasantprairiewi.gov,City,Non-Federal Agency,Village of Pleasant Prairie,Pleasant Prairie,WI,dhonore@pleasantprairiewi.gov
pleasantvalley-ny.gov,City,Non-Federal Agency,Town of Pleasant Valley,Pleasant Valley,NY,bookkeeper@pleasantvalley-ny.gov
pleasantvalleywi.gov,City,Non-Federal Agency,Town of Pleasant Valley,Eleva,WI,townofpleasantvalley@gmail.com
pleasantviewmi.gov,City,Non-Federal Agency,Pleasantview Township,Harbor Springs,MI,edward@kuligowski.com
pleasantville-ny.gov,City,Non-Federal Agency,Village of Pleasantville,Pleasantville,NY,villageclerk@pleasantville-ny.gov
ploverwi.gov,City,Non-Federal Agency,Village of Plover,Plover,WI,sschaut@ploverwi.gov
plumlakewi.gov,City,Non-Federal Agency,town of plum lake,Sayner,WI,office@plumlakewi.gov
plumstead.gov,City,Non-Federal Agency,Plumstead Township,Pipersville,PA,support@alura.com
plymouthboroughpa.gov,City,Non-Federal Agency,Plymouth Borough,Plymouth,PA,plymouthborough@comcast.net
plymouthct.gov,City,Non-Federal Agency,Town of Plymouth,Terryville,CT,webmaster@plymouthct.us
plymouth-ma.gov,City,Non-Federal Agency,Town of Plymouth,Plymouth,MA,jyoung@plymouth-ma.gov
plymouthmi.gov,City,Non-Federal Agency,City of Plymouth,Plymouth,MI,(blank)
plymouthmn.gov,City,Non-Federal Agency,City of Plymouth,Plymouth,MN,cleiseth@plymouthmn.gov
plymouthnh.gov,City,Non-Federal Agency,"Town of Plymouth, NH",Plymouth,NH,klavelle@ccsnh.com
plymouthtownshippa.gov,City,Non-Federal Agency,Plymouth Township,Plymouth Twp,PA,social@moodusmedia.com
plymouthwi.gov,City,Non-Federal Agency,City of Plymouth,Plymouth,WI,helpdesk@plymouthgov.com
pocatello.gov,City,Non-Federal Agency,City of Pocatello,Pocatello,ID,cis@pocatello.us
pocomokemd.gov,City,Non-Federal Agency,City of Pocomoke,Pocomoke City,MD,michelle@pocomokemd.gov
poconopa.gov,City,Non-Federal Agency,Pocono Township,Tannersville,PA,tmunoz@poconopa.gov
pointpleasantbeachnj.gov,City,Non-Federal Agency,Borough of Point Pleasant Beach,Point Pleasant Beach,NJ,Criehl@pointbeach.org
pokagontownshipmi.gov,City,Non-Federal Agency,Pokagon Township,Dowagiac,MI,kps@shumakergroup.com
polandtownship.gov,City,Non-Federal Agency,Poland Township,Poland,OH,(blank)
polkcityia.gov,City,Non-Federal Agency,City of Polk City,Polk City,IA,(blank)
poloil.gov,City,Non-Federal Agency,City of Polo,Polo,IL,cityofpolobilling@gmail.com
pomfretct.gov,City,Non-Federal Agency,Town of Pomfret,Pomfret Center,CT,(blank)
pomonaca.gov,City,Non-Federal Agency,City of Pomona,Pomona,CA,robert.mills@pomonaca.gov
pompanobeachfl.gov,City,Non-Federal Agency,City of Pompano Beach,Pompano Beach,FL,(blank)
pomptonlakes-nj.gov,City,Non-Federal Agency,Borough of Pompton Lakes,Pompton Lakes,NJ,(blank)
poncacityok.gov,City,Non-Federal Agency,City of Ponca City,Ponca City,OK,(blank)
pooler-ga.gov,City,Non-Federal Agency,City of Pooler,Pooler,GA,acook@pooler-ga.gov
poolesvillemd.gov,City,Non-Federal Agency,Town of Poolesville,Poolesville,MD,(blank)
poplarbluff-mo.gov,City,Non-Federal Agency,City of Poplar Bluff,Poplar Bluff,MO,mdpry@pbutilites.com
poplargrove-il.gov,City,Non-Federal Agency,Village of Poplar Grove,Poplar Grove,IL,info@villageofpoplargrove.com
poplarvillems.gov,City,Non-Federal Agency,City of Poplarville Mississippi,Poplarville,MS,(blank)
poppleriverwi.gov,City,Non-Federal Agency,Town Of Popple River,Long Lake,WI,info@naunkca.com
poquoson-va.gov,City,Non-Federal Agency,City of Poquoson,Poquioson,VA,(blank)
portagedessiouxmo.gov,City,Non-Federal Agency,"City of Portage Des Sioux, MO",Portgae Des Sioux,MO,(blank)
portagein.gov,City,Non-Federal Agency,City of Portage,Portage,IN,(blank)
portage-mi.gov,City,Non-Federal Agency,City of Portage,Portage,MI,helpdesk@portagemi.gov
portagemi.gov,City,Non-Federal Agency,City of Portage,Portage,MI,helpdesk@portagemi.gov
portagewi.gov,City,Non-Federal Agency,City of Portage,Portage,WI,(blank)
portalesnm.gov,City,Non-Federal Agency,City of Portales,Portales,NM,(blank)
portarthurtx.gov,City,Non-Federal Agency,City of Port Arthur,Port Arthur,TX,(blank)
portchesterny.gov,City,Non-Federal Agency,Village of Port Chester,Port Chester,NY,RCimino@portchesterny.gov
portclinton-oh.gov,City,Non-Federal Agency,City of Port Clinton,Port Clinton,OH,(blank)
portdickinsonny.gov,City,Non-Federal Agency,Village of Port Dickinson,Binghamton,NY,pdclerk@stny.rr.com
portedwardswi.gov,City,Non-Federal Agency,Village of Port Edwards,Port Edwards,WI,villageadmin@port-edwards.org
porterville-ca.gov,City,Non-Federal Agency,City of Porterville,Porterville,CA,rcampos@ci.porterville.ca.us
portervilleca.gov,City,Non-Federal Agency,City of Porterville,Porterville,CA,rcampos@ci.porterville.ca.us
porthueneme.gov,City,Non-Federal Agency,City of Port Hueneme,Port Hueneme,CA,awedemeyer@ci.port-hueneme.ca.us
portjervisny.gov,City,Non-Federal Agency,City of Port Jervis,Port Jervis,NY,portjervisweb@gmail.com
portland.gov,City,Non-Federal Agency,City of Portland,Portland,OR,btsinfosec@portlandoregon.gov
portlandmaine.gov,City,Non-Federal Agency,"City of Portland, Maine",Portland,ME,webmaster@portlandmaine.gov
portlandoregon.gov,City,Non-Federal Agency,City of Portland,Portland,OR,btsinfosec@portlandoregon.gov
portlandtx.gov,City,Non-Federal Agency,City of Portland,Portland,TX,telliott@porltandpd.com
