Domain name,Domain type,Agency,Organization name,City,State,Security contact email
onondaga.gov,County,Non-Federal Agency,Onondaga County,Syracuse,NY,kevinsexton@ongov.net
onslowcountync.gov,County,Non-Federal Agency,Onslow County Government,Jacksonville,NC,its@onslowcountync.gov
onslowsheriffnc.gov,County,Non-Federal Agency,Onslow County Sheriff's Office,Jacksonville,NC,(blank)
ontariocountyny.gov,County,Non-Federal Agency,Ontario County,Canandaigua,NY,isnetadmin@ontariocountyny.gov
opcdla.gov,County,Non-Federal Agency,Orleans Parish Communication District,New Orleans,LA,karlf@911nola.org
opso.gov,County,Non-Federal Agency,Orleans Parish Sheriff's Office,New Orleans,LA,infomaster@opso.us
orangecountync.gov,County,Non-Federal Agency,Orange County Government,Hillsborough,NC,(blank)
orangecounty-va.gov,County,Non-Federal Agency,Orange County,Orange,VA,(blank)
orangecountyva.gov,County,Non-Federal Agency,Orange County Government,Orange,VA,(blank)
orangecountyvt.gov,County,Non-Federal Agency,Orange County Sheriff's Office,Chelsea,VT,(blank)
orleanscountyny.gov,County,Non-Federal Agency,Orleans County,Albion,NY,ryan.woolston@orleanscountyny.gov
osagecounty-ok.gov,County,Non-Federal Agency,Osage County,Pawhuska,OK,krcorbin1@osage-county-ok.us
osbornecounty.gov,County,Non-Federal Agency,Osborne County,Osborne,KS,osbornecountyem@gmail.com
osceolacountyfl.gov,County,Non-Federal Agency,Osceola County Board of County Commissioners,Kissimmee,FL,dan.andrews@osceola.org
osceolacountyia.gov,County,Non-Federal Agency,County of Osceola,Sible,IA,rvantilburg@osceolacoia.org
oswegocountyny.gov,County,Non-Federal Agency,Oswego County Central Services,Oswego,NY,greg.powlin@oswegocounty.com
otoecountyne.gov,County,Non-Federal Agency,Otoe County,Nebraska City,NE,jchaney@otoecountyne.gov
otsegocountymi.gov,County,Non-Federal Agency,County of Otsego,Gaylord,MI,abuse@otsegocountymi.gov
ottertailcounty.gov,County,Non-Federal Agency,"Otter Tail County, MN",Fergus Falls,MN,security@co.ottertail.mn.us
ourayco.gov,County,Non-Federal Agency,Ouray County,Ouray,CO,(blank)
ouraycountyco.gov,County,Non-Federal Agency,Ouray County,Ouray,CO,(blank)
outagamie.gov,County,Non-Federal Agency,Outagamie County Wisconsin,Appleton,WI,webmaster@outagamie.org
overtoncountytn.gov,County,Non-Federal Agency,Overton County Government,Livingston,TN,overtonexec@twlakes.net
owyheecounty.gov,County,Non-Federal Agency,Owyhee County,Murphy,ID,helpdesk@co.owyhee.id.us
ozaukeecounty.gov,County,Non-Federal Agency,Ozaukee County,Port Washington,WI,tyoung@ozaukeecounty.gov
palmbeachcounty-fl.gov,County,Non-Federal Agency,Palm Beach County,West Palm Beach,FL,mbutler@pbcgov.org
palmbeachcountytaxcollector-fl.gov,County,Non-Federal Agency,"Tax Collector, West Palm Beach",West Palm Beach,FL,(blank)
palmbeachelections.gov,County,Non-Federal Agency,Palm Beach County Supervisor of Elections,West Palm Beach,FL,luis@votepalmbeach.gov
palmbeachvotes.gov,County,Non-Federal Agency,Palm Beach County Supervisor of Elections,West Palm Beach,FL,luis@votepalmbeach.gov
parkcountyco.gov,County,Non-Federal Agency,Park County Government,Fairplay,CO,it@parkco.us
parkcountysheriff-wy.gov,County,Non-Federal Agency,Park County Government,Cody,WY,IT-Support@ParkCounty-wy.gov
parkcounty-wy.gov,County,Non-Federal Agency,Park County Government,Cody,WY,IT-Support@ParkCounty-wy.gov
parkecounty-in.gov,County,Non-Federal Agency,Parke County Units of Government,Rockville,IN,randycleaver@sbcglobal.net
pascocountyfl.gov,County,Non-Federal Agency,Pasco County Board of County Commissioners,Dade City,FL,gparnell@pascocountyfl.net
pascoflcorrections.gov,County,Non-Federal Agency,Pasco County Board of County Commissioners,New Port Richey,FL,gparnell@pascocountyfl.net
pascovotes.gov,County,Non-Federal Agency,Pasco County Supervisor of Elections,Dade City,FL,jwrinkle@pascovotes.com
paulding.gov,County,Non-Federal Agency,Paulding County Board of Commissioners,Dallas,GA,wlyons@paulding.gov
pawneecountyne.gov,County,Non-Federal Agency,County of Pawnee,Pawnee City,NE,tom.nielsen@soaringroup.com
paynecountyok.gov,County,Non-Federal Agency,"Payne County, Oklahoma",Stillwater,OK,mnoyes@sheriff.paynecountyok.gov
pbc.gov,County,Non-Federal Agency,Palm Beach County,West Palm Beach,FL,mbutler@pbcgov.org
pembinacountynd.gov,County,Non-Federal Agency,Pembina County,Cavalier,ND,smweeks@nd.gov
pendercountync.gov,County,Non-Federal Agency,Pender County Government,Burgaw,NC,its.infosec@pendercountync.gov
pendletoncountyky.gov,County,Non-Federal Agency,Pendleton County Fiscal Court,Falmouth,KY,pencoema@gmail.com
pendletoncountywv.gov,County,Non-Federal Agency,Pendleton County Office of Emergency Management,Franklin,WV,nsg@gst.com
peoriacounty.gov,County,Non-Federal Agency,Peoria County,Peoria,IL,networkalerts@peoriacounty.gov
peoriaelections.gov,County,Non-Federal Agency,Peoria County,Peoria,IL,networkalerts@peoriacounty.org
perquimanscountync.gov,County,Non-Federal Agency,Perquimans County,Hertford,NC,frankheath@perquimanscountync.gov
perrycountyal.gov,County,Non-Federal Agency,Perry County Commission,Marion,AL,perrycowebmaster@gmail.com
perrycountyil.gov,County,Non-Federal Agency,Perry County,Pinckneyville,IL,PC.SECURITY@perrycountyil.gov
perrycountyky.gov,County,Non-Federal Agency,Perry County Fiscal Court,Hazard,KY,vermilk@yahoo.com
perrycountymo.gov,County,Non-Federal Agency,"County of Perry, MO",Perryville,MO,jwmkutz@perrycountymo.us
perrycountyohio.gov,County,Non-Federal Agency,Perry County Commissioners,New Lexington,OH,PCIT@perrycountyohio.net
perrycountytn.gov,County,Non-Federal Agency,Perry County Government,Linden,TN,(blank)
pershingcountynv.gov,County,Non-Federal Agency,Pershing County,Lovelock,NV,jabbott@pershingcountynv.gov
personcountync.gov,County,Non-Federal Agency,Person County,Roxboro,NC,itgroup@personcountync.gov
pettisclerk.gov,County,Non-Federal Agency,Pettis County Clerk Election Authority,Sedalia,MO,pettis.county@sos.mo.gov
piatt.gov,County,Non-Federal Agency,Piatt County Government,Monticello,IL,(blank)
pickawaycountyohio.gov,County,Non-Federal Agency,Pickaway County,Circleville,OH,radkins@pickaway.org
pickenscountyga.gov,County,Non-Federal Agency,Pickens County Government,Jasper,GA,mmcdowell@pickenscountyga.gov
pickenscountysc.gov,County,Non-Federal Agency,Pickens County Government ,Pickens,SC,rfurr@co.pickens.sc.us
piercecountyga.gov,County,Non-Federal Agency,"Pierce County, Georgia",Blackshear,GA,pcgovt@trinity.co
piercecountynd.gov,County,Non-Federal Agency,Pierce County,Rugby,ND,(blank)
piercecountyne.gov,County,Non-Federal Agency,Pierce County Nebraska,Pierce,NE,eknott@appliedconnective.com
piercecountywa.gov,County,Non-Federal Agency,Pierce County ,Tacoma,WA,(blank)
pikecoga.gov,County,Non-Federal Agency,"Pike County, GA",Zebulon,GA,(blank)
pikecountyil.gov,County,Non-Federal Agency,County of Pike,Pittsfield,IL,jr@tigerhawktech.com
pikecountyky.gov,County,Non-Federal Agency,Pike County Fiscal Court,Pikeville,KY,(blank)
pikecounty-mo.gov,County,Non-Federal Agency,Pike County Missouri,Bowling Green,MO,Devon@McClainLLC.com
pikecountyms.gov,County,Non-Federal Agency,Pike County Board of Supervisors,Magnolia,MS,alerts@co.pike.ms.us
pikecountyohcommissioners.gov,County,Non-Federal Agency,Pike County Ohio Commissioners,Waverly,OH,pikecounty@compassintegration.com
pikeky.gov,County,Non-Federal Agency,Pike County,Pikeville,KY,securityissues@pike911.org
pikepa.gov,County,Non-Federal Agency,Pike County Commissioners,Milford,PA,bbernathy@pikepa.org
pima.gov,County,Non-Federal Agency,Pima County Government,Tucson,AZ,Postmaster@pima.gov
pinalcountyaz.gov,County,Non-Federal Agency,Pinal County Government,Florence,AZ,(blank)
pinal.gov,County,Non-Federal Agency,Pinal County Government,Florence,AZ,ITSecurity@pinal.gov
pinecountymn.gov,County,Non-Federal Agency,Pine County MN,Pine City,MN,helpdesk@co.pine.mn.us
pinellascounty-fl.gov,County,Non-Federal Agency,Pinellas County Government,Clearwater,FL,sbutler@pinellascounty.org
pinellascountyfl.gov,County,Non-Federal Agency,Pinellas County Government,Clearwater,FL,sbutler@pinellascounty.org
pinellas.gov,County,Non-Federal Agency,Pinellas County Government,Clearwater,FL,sbutler@pinellascounty.org
pinellastaxcollector.gov,County,Non-Federal Agency,Pinellas County Tax Collector,Clearwater,FL,pinellasweb@pinellastaxcollector.gov
pipestonecounty.gov,County,Non-Federal Agency,County of Pipestone,Pipestone,MN,security@pcmn.us
pittcountync.gov,County,Non-Federal Agency,County Of Pitt,Greenville,NC,mis.inf@pittcountync.gov
pittsylvaniacountyva.gov,County,Non-Federal Agency,Pittsylvania County Virginia,Chatham,VA,scott.budd@pittgov.org
piute.gov,County,Non-Federal Agency,Piute County,Junction,UT,pjames@piute.utah.gov
placercountyelections.gov,County,Non-Federal Agency,Placer County Elections,Auburn,CA,rwu@placer.ca.gov
plattecountymovotes.gov,County,Non-Federal Agency,Platte County Board of Elections,Platte City,MO,platte@sos.mo.gov
plymouthcountyiowa.gov,County,Non-Federal Agency,Plymouth County Iowa,LeMars,IA,solson@plymouthcountyiowa.gov
plymouthcountyma.gov,County,Non-Federal Agency,Plymouth County,Plymouth,MA,fbasler@plymouthcountyma.gov
pocahontascountyiowa.gov,County,Non-Federal Agency,Pocahontas County IT,Pocahontas,IA,admin@pocahontascoia.us
pokysoia.gov,County,Non-Federal Agency,Pocahontas County Sheriff Department,Pocahontas,IA,admin@pocahontascoia.us
polkcountyiowa.gov,County,Non-Federal Agency,Polk County,Des Moines,IA,(blank)
polkcountymo.gov,County,Non-Federal Agency,Polk County Missouri,Bolivar,MO,security@polkcountymo.org
polkcountyne.gov,County,Non-Federal Agency,Polk County Nebraska,Osceola,NE,support@appliedconnective.com
polkcountyor.gov,County,Non-Federal Agency,Polk County,Dallas,OR,is.dns@co.polk.or.us
polkcountywi.gov,County,Non-Federal Agency,Polk County ,Balsam Lake,WI,itdept@polkcountywi.gov
polkelectionia.gov,County,Non-Federal Agency,Polk County,Des Moines,IA,(blank)
polkelections.gov,County,Non-Federal Agency,Polk County Supervisor if Elections,Bartow,FL,casondraoneal@polkelelections.com
polknc.gov,County,Non-Federal Agency,Polk County Local Government,"Columbus, NC",NC,itservice@polknc.org
pontotoccountyms.gov,County,Non-Federal Agency,Pontotoc County MS ,Pontotoc,MS,jc@onecallinc.com
popecountyar.gov,County,Non-Federal Agency,Pope County,Russellville,AR,derrick.betancur@popecountyar.gov
popecountymn.gov,County,Non-Federal Agency,Pope County,GLENWOOD,MN,christopher.stowe@popecountymn.gov
portagecounty-oh.gov,County,Non-Federal Agency,Portage County,Ravenna,OH,(blank)
portercountyin.gov,County,Non-Federal Agency,Porter County Government,Valparaiso,IN,itsecurity@porterco.org
poseycountyin.gov,County,Non-Federal Agency,Posey County,Mount Vernon,IN,(blank)
pottawatomiecountyok.gov,County,Non-Federal Agency,"Pottawatomie County, Oklahoma",Shawnee,OK,scott.hawkins@pottawatomiecountyok.gov
pottawattamiecounty-ia.gov,County,Non-Federal Agency,"Pottawattamie County, Iowa",Council Bluffs,IA,andrew.dewey@pottcounty-ia.gov
pottcounty-ia.gov,County,Non-Federal Agency,"Pottawattamie County, Iowa",Council Bluffs,IA,andrew.dewey@pottcounty-ia.gov
pottcountyks.gov,County,Non-Federal Agency,Pottawatomie County,Westmoreland,KS,bryan@pottcounty.org
pottercountytexasvotes.gov,County,Non-Federal Agency,Potter County Elections,Amarillo,TX,helpdesk@co.potter.tx.us
powellcountymt.gov,County,Non-Federal Agency,Powell County Montana,Deer Lodge,MT,support@johnsons.net
powercounty.gov,County,Non-Federal Agency,Power County,American Falls,ID,cybersecurity@co.power.id.us
prairiedulongil.gov,County,Non-Federal Agency,Prairie Du Long Township,New Athens,IL,prairiedulongtownship@gmail.com
prestoncountywv.gov,County,Non-Federal Agency,Preston County Commission,Kingwood,WV,(blank)
princegeorgecountyva.gov,County,Non-Federal Agency,County of Prince George,Prince George,VA,(blank)
princegeorgescountymd.gov,County,Non-Federal Agency,Prince George's County/Office of Information Technology and Communications,Largo,MD,(blank)
princewilliamva.gov,County,Non-Federal Agency,Prince William County,Prince William,VA,soc@pwcgov.org
publicnoticesbaycountyfl.gov,County,Non-Federal Agency,Bay County Board Of County Commissioners,Panama City,FL,cfox@baycountyfl.gov
puercovalleyfireaz.gov,County,Non-Federal Agency,Puerco Valley Fire District,Sanders,AZ,josh@jnmwebcreations.com
pulaskicountyil.gov,County,Non-Federal Agency,Pulaski County Detention Center,Ullin,IL,(blank)
pulaskicountyva.gov,County,Non-Federal Agency,County of Pulaski,Pulaski,VA,cshowlett@pulaskicounty.org
putnamcountyny.gov,County,Non-Federal Agency,Putnam County,Carmel,NY,(blank)
putnamcountyohio.gov,County,Non-Federal Agency,Putnam County Commissioneers,Ottawa,OH,it@putnamcountyohio.gov
putnamcountytn.gov,County,Non-Federal Agency,Putnam County Technology,Cookeville,TN,pcit@putnamcountytn.gov
putnamcountytnsheriff.gov,County,Non-Federal Agency,Putnam County Sheriff's Office,Cookeville,TN,thassler@putnamcountytnsheriff.gov
putnamcountywv.gov,County,Non-Federal Agency,Putnam County ,Winfield,WV,cyber@vandalia.digital
putnam-fl.gov,County,Non-Federal Agency,Putnam County BOCC,Palatka,FL,sysadmin@putnam-fl.com
putnam-ga.gov,County,Non-Federal Agency,Putnam County Board of Commissioners,Eatonton,GA,cpatten@ber.putnam-ga.gov
putnamil.gov,County,Non-Federal Agency,Putnam County,Hennepin,IL,cwilloughby@cpointcc.com
pwcva.gov,County,Non-Federal Agency,Prince William County Government ,Woodbridge,VA,soc@pwcgov.org
qac.gov,County,Non-Federal Agency,Queen Anne's County Government,Centreville,MD,dessupport@qac.org
quaycounty-nm.gov,County,Non-Federal Agency,Quay County,Tucumcari,NM,(blank)
racinecounty.gov,County,Non-Federal Agency,Racine County,Racine,WI,cybersecurity@racinecounty.com
rallscountymo.gov,County,Non-Federal Agency,"County of Ralls, MO",New London,MO,(blank)
ramseycountymn.gov,County,Non-Federal Agency,Ramsey County,Saint Paul,MN,megan.fournier@ramseycounty.us
ramseycountynd.gov,County,Non-Federal Agency,"State of ND, ITD",Bismarck,ND,itsecur@nd.gov
randallcounty.gov,County,Non-Federal Agency,Randall County Texas,Canyon,TX,support@randallcounty.com
randallso.gov,County,Non-Federal Agency,Randall County Sheriff's Office,Amarillo,TX,bbertrand@randallso.gov
randolphcountyalabama.gov,County,Non-Federal Agency,Randolph County Commission,Wedowee,AL,(blank)
randolphcountyal.gov,County,Non-Federal Agency,Randolph County Commission,Wedowee,AL,francisr@randolphcountyalabama.gov
randolphcountyil.gov,County,Non-Federal Agency,Randolph County,CHESTER,IL,jcscherle@randolphcountyil.gov
randolphcounty-mo.gov,County,Non-Federal Agency,Randolph County Missouri,Huntsville,MO,sid.conklin@randolphcounty-mo.gov
randolphcountync.gov,County,Non-Federal Agency,Randolph County,Asheboro,NC,chris.saylor@randolphcountync.gov
rappahannockcountyva.gov,County,Non-Federal Agency,"County of Rappahannock, Virginia",Washington,VA,admin@rappahannockcountyva.gov
raycountymo.gov,County,Non-Federal Agency,Ray County Government,Richmond,MO,service@pcnetinc.com
readyalbanycounty-ny.gov,County,Non-Federal Agency,Albany County,Albany,NY,Harit.Garg@albanycountyny.gov
readymchenrycountyil.gov,County,Non-Federal Agency,McHenry County Government Center,Woodstock,IL,(blank)
readymchenrycountyillinois.gov,County,Non-Federal Agency,McHenry County Government Center,Woodstock,IL,(blank)
redwillowcountyne.gov,County,Non-Federal Agency,Red Willow County,McCook,NE,eknott@appliedconnective.com
renocountyks.gov,County,Non-Federal Agency,"Reno County, KS",Hutchinson,KS,itsecurity@renogov.org
renvillecountymn.gov,County,Non-Federal Agency,RenvilleCounty,Olivia,MN,it@renvillecountymn.gov
resumemchenrycountyil.gov,County,Non-Federal Agency,County of McHenry,Woodstock,IL,trpatenaude@mchenrycountyil.gov
reynoldscounty-mo.gov,County,Non-Federal Agency,Reynolds County,Centerville,MO,(blank)
rheacountytn.gov,County,Non-Federal Agency,Rhea County Sheriff's Department,Dayton,TN,(blank)
ricecountymn.gov,County,Non-Federal Agency,Rice County,Faribault,MN,rcit@co.rice.mn.us
richardsoncountyne.gov,County,Non-Federal Agency,Richardson County Nebraska,Falls City,NE,support@buckit.tech
richlandcountyoh.gov,County,Non-Federal Agency,Richland County Ohio Information Technology,Mansfield,OH,mhill@richlandcountyoh.gov
richlandcountysc.gov,County,Non-Federal Agency,Richland County Gov,Columbia,SC,(blank)
richlandcountywi.gov,County,Non-Federal Agency,Richland County,Richland Center,WI,mis@co.richland.wi.us
richmondcountync.gov,County,Non-Federal Agency,Richmond County Government,Rockingham,NC,rcgadmin.staff@richmondnc.com
rileycountyks.gov,County,Non-Federal Agency,Riley County,Manhattan,KS,(blank)
roanecountytn.gov,County,Non-Federal Agency,Roane County Government,Kingston,TN,(blank)
roanokecountyva.gov,County,Non-Federal Agency,Roanoke County IT,Roanoke,VA,dnsadmin@roanokecountyva.gov
robertsoncountytn.gov,County,Non-Federal Agency,Robertson County Government,Springfield,TN,itsupport@robcotn.org
robesoncountync.gov,County,Non-Federal Agency,ROBESON COUNTY,LUMBERTON,NC,techsupport@co.robeson.nc.us
rockbridgecountyva.gov,County,Non-Federal Agency,Rockbridge County,Lexington,VA,sjanjic@rockbridgecountyva.gov
rockcountyne.gov,County,Non-Federal Agency,Rock County Nebraska,Bassett,NE,support@appliedconnective.com
rockcounty-wi.gov,County,Non-Federal Agency,Rock County,Janesville,WI,(blank)
rockdalecoprobatecourt.gov,County,Non-Federal Agency,Rockdale County Probate Court,Conyers,GA,probatewebsitefeedback@rockdalecountyga.gov
rockdalecountyga.gov,County,Non-Federal Agency,Rockdale County,Conyers,GA,bruce.patterson@rockdalecountyga.gov
rockinghamcountync.gov,County,Non-Federal Agency,Rockingham County Government,Wentworth,NC,itssecurity@co.rockingham.nc.us
